sensor_id,project_id,infrastructure_id,volt,air_height,temperature,tilt_angle,level,rsrp,work_mode,alarm_fall,alarm_fire,alarm_full,alarm_battery,fall_enabled,frame_counter,threshold_fall,threshold_full,threshold_battery,interval_detection_minutes,interval_detection_hour,time,is_anomaly,latitude,longitude,message_type
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1437.5,18,0,20.25,-773,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,45728.06806,NULL,6.5678,16.9012,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1442.5,20,0,19.75,-767,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,45727.81667,NULL,30.3456,44.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1455.5,29,0,18.45,-743,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,45727.56389,NULL,15.789,30.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1448.5,25,0,19.15,-788,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,45727.3125,NULL,9.5678,23.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1438.5,17,0,20.15,-795,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,45727.06042,NULL,34.789,48.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1435.5,20,0,20.45,-781,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,45726.80833,NULL,22.6789,39.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1448.5,28,0,19.15,-820,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,45726.55556,NULL,12.3456,51.9012,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1440.5,24,0,19.95,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,45726.30417,NULL,2.789,55.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1431.5,17,0,20.85,-787,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,45726.05208,NULL,31.0123,29.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1435.5,20,0,20.45,-753,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,45725.8,NULL,18.8901,40.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1449.5,27,0,19.05,-757,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,45725.54931,NULL,7.3456,21.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1442.5,24,0,19.75,-746,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,45725.29861,NULL,32.1234,46.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1441.5,24,0,19.85,-749,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,286,0,0,0,0,0,45725.29722,NULL,24.3456,36.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1437.5,21,0,20.25,-763,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,285,0,0,0,0,0,45725.25556,NULL,10.3456,52.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1429.5,17,8,21.05,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,284,0,0,0,0,0,45725.21319,NULL,4.4567,18.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1428.5,17,0,21.15,-756,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,283,0,0,0,0,0,45725.17153,NULL,30.6789,43.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1431,17,0,20.9,-758,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,282,0,0,0,0,0,45725.12986,NULL,16.3456,31.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1430.5,17,0,20.95,-769,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,281,0,0,0,0,0,45725.08819,NULL,8.6789,24.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1431,17,0,20.9,-769,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,280,0,0,0,0,0,45725.04583,NULL,33.3456,47.6543,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1433.5,17,0,20.65,-780,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,279,0,0,0,0,0,45725.00417,NULL,21.789,37.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1433.5,18,0,20.65,-766,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,278,0,0,0,0,0,45724.9625,NULL,13.6789,50.5678,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1433.5,18,0,20.65,-766,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,277,0,0,0,0,0,45724.92014,NULL,6.1234,57.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1435.5,19,0,20.45,-746,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,276,0,0,0,0,0,45724.87847,NULL,32.9012,28.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1434.5,19,0,20.55,-757,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,275,0,0,0,0,0,45724.83611,NULL,17.0123,42.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1432.5,20,0,20.75,-788,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,274,0,0,0,0,0,45724.79444,NULL,7.9012,19.4567,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1432.5,20,0,20.75,-770,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,273,0,0,0,0,0,45724.75208,NULL,33.789,45.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1432.5,21,0,20.75,-788,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,272,0,0,0,0,0,45724.71042,NULL,20.789,35.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1433.5,22,0,20.65,-786,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,271,0,0,0,0,0,45724.66875,NULL,11.3456,53.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1434.5,23,0,20.55,-777,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,270,0,0,0,0,0,45724.62639,NULL,3.9012,16.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1438,24,0,20.2,-741,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,269,0,0,0,0,0,45724.58472,NULL,30.1234,44.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1439.5,26,0,20.05,-760,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,268,0,0,0,0,0,45724.54306,NULL,15.4567,33.4567,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1444.5,27,0,19.55,-746,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,267,0,0,0,0,0,45724.50069,NULL,9.3456,25.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1443,28,0,19.7,-765,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,266,0,0,0,0,0,45724.45903,NULL,34.0123,49.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1441.5,28,0,19.85,-752,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,265,0,0,0,0,0,45724.41736,NULL,23.3456,38.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1441.5,26,0,19.85,-749,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,264,0,0,0,0,0,45724.37569,NULL,12.5678,51.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1436.5,24,0,20.35,-750,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,263,0,0,0,0,0,45724.33333,NULL,5.4567,58.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1434.5,22,0,20.55,-759,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,262,0,0,0,0,0,45724.29167,NULL,31.8901,27.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1427.5,19,0,21.25,-753,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,261,0,0,0,0,0,45724.25,NULL,19.3456,41.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1425.5,18,0,21.45,-753,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,260,0,0,0,0,0,45724.20833,NULL,8.2345,20.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1426.5,17,0,21.35,-748,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,259,0,0,0,0,0,45724.16597,NULL,33.0123,46.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1427.5,17,0,21.25,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,258,0,0,0,0,0,45724.12431,NULL,25.0123,36.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1425.5,17,0,21.45,-776,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,257,0,0,0,0,0,45724.08264,NULL,10.6789,54.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1424,17,0,21.6,-761,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,256,0,0,0,0,0,45724.04097,NULL,4.2345,15.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1424.5,16,0,21.55,-774,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,255,0,0,0,0,0,45723.99861,NULL,30.4567,47.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1422,16,0,21.8,-790,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,254,0,0,0,0,0,45723.95694,NULL,16.1234,30.4567,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1422.5,16,0,21.75,-793,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,253,0,0,0,0,0,45723.91528,NULL,9.789,23.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1423.5,17,0,21.65,-774,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,252,0,0,0,0,0,45723.87292,NULL,34.3456,47.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1429.5,20,0,21.05,-787,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,251,0,0,0,0,0,45723.83125,NULL,22.789,39.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1439.5,21,0,20.05,-797,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,250,0,0,0,0,0,45723.78889,NULL,13.9012,50.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1435,21,0,20.5,-774,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,249,0,0,0,0,0,45723.74722,NULL,7.1234,17.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1433.5,22,0,20.65,-785,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,248,0,0,0,0,0,45723.70486,NULL,31.1234,43.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1434.5,23,0,20.55,-791,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,247,0,0,0,0,0,45723.66319,NULL,17.9012,32.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1436.5,24,0,20.35,-825,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,246,0,0,0,0,0,45723.62153,NULL,8.0123,24.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1443.5,25,0,19.65,-843,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,245,0,0,0,0,0,45723.57917,NULL,32.2345,45.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1442,26,0,19.8,-780,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,244,0,0,0,0,0,45723.5375,NULL,20.1234,37.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1442.5,26,0,19.75,-766,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,243,0,0,0,0,0,45723.49583,NULL,14.6789,53.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1443.5,26,0,19.65,-771,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,242,0,0,0,0,0,45723.45417,NULL,6.789,56.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1439.5,25,0,20.05,-799,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,241,0,0,0,0,0,45723.41181,NULL,32.6789,29.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1437,22,0,20.3,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,240,0,0,0,0,0,45723.37014,NULL,18.2345,40.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1432,19,0,20.8,-754,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,239,0,0,0,0,0,45723.32847,NULL,7.4567,21.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1429.5,17,0,21.05,-757,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,238,0,0,0,0,0,45723.28681,NULL,33.4567,42.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1428.5,16,0,21.15,-761,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,237,0,0,0,0,0,45723.24514,NULL,24.6789,35.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1427,15,0,21.3,-789,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,236,0,0,0,0,0,45723.20278,NULL,11.0123,51.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1428.5,15,0,21.15,-759,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,235,0,0,0,0,0,45723.16111,NULL,3.6789,58.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1464,15,0,17.6,-789,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,234,0,0,0,0,0,45723.11944,NULL,30.789,25.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1515.5,15,0,12.45,-751,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,233,0,0,0,0,0,45723.07778,NULL,16.9012,31.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1521.5,15,0,11.85,-743,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,232,0,0,0,0,0,45723.03611,NULL,9.1234,22.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1599.5,16,0,4.05,-810,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,231,0,0,0,0,0,45722.99444,NULL,34.1234,46.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1739,17,0,0,-798,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,230,0,0,0,0,0,45722.95278,NULL,21.1234,38.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1736.5,18,0,0,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,229,0,0,0,0,0,45722.91111,NULL,12.8901,55.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1746.5,19,0,0,-797,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,228,0,0,0,0,0,45722.86875,NULL,5.0123,16.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1745.5,19,0,0,-786,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,227,0,0,0,0,0,45722.82708,NULL,31.5678,48.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1742.5,19,0,0,-782,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,226,0,0,0,0,0,45722.78542,NULL,19.6789,43.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1633,19,0,0.7,-765,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,225,0,0,0,0,0,45722.74722,NULL,8.4567,19.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1742.5,19,0,0,-772,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,224,0,0,0,0,0,45722.70139,NULL,32.9012,43.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1748.5,20,0,0,-765,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,223,0,0,0,0,0,45722.65972,NULL,23.789,34.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1595,21,0,4.5,-772,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,222,0,0,0,0,0,45722.61806,NULL,10.2345,53.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1643,22,0,0,-774,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,221,0,0,0,0,0,45722.57569,NULL,4.3456,57.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1597.5,23,0,4.25,-806,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,220,0,0,0,0,0,45722.53403,NULL,30.4567,28.4567,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1600.5,25,0,3.95,-745,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,219,0,0,0,0,0,45722.49236,NULL,17.3456,34.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1616,27,0,2.4,-773,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,218,0,0,0,0,0,45722.45069,NULL,7.789,20.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1641.5,26,0,0,-738,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,217,0,0,0,0,0,45722.40833,NULL,33.8901,45.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1610.5,24,0,2.95,-732,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,216,0,0,0,0,0,45722.36667,NULL,25.6789,37.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1638,21,0,0.2,-763,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,215,0,0,0,0,0,45722.325,NULL,14.3456,50.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1775.5,20,0,0,-765,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,214,0,0,0,0,0,45722.28333,NULL,6.1234,15.4567,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,9999,20,0,0,-782,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,213,0,0,0,0,0,45722.24097,NULL,30.2345,46.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1771,19,0,0,-769,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,212,0,0,0,0,0,45722.19931,NULL,15.6789,30.9012,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,9999,19,0,0,-737,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,211,0,0,0,0,0,45722.15764,NULL,9.0123,23.9012,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1653,19,0,0,-746,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,210,0,0,0,0,0,45722.11597,NULL,34.9012,49.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1774.5,19,0,0,-739,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,209,0,0,0,0,0,45722.07361,NULL,22.1234,36.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1764,19,0,0,-768,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,208,0,0,0,0,0,45722.03194,NULL,11.5678,52.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1770.5,19,0,0,-759,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,207,0,0,0,0,0,45721.99028,NULL,2.9012,56.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1617.5,20,0,2.25,-781,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,206,0,0,0,0,0,45721.94861,NULL,32.1234,30.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1621,20,0,1.9,-769,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,205,0,0,0,0,0,45721.90972,NULL,18.5678,41.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1613.5,20,0,2.65,-748,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,204,0,0,0,0,0,45721.86458,NULL,7.1234,18.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1777,21,0,0,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,203,0,0,0,0,0,45721.82292,NULL,33.5678,44.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1712,21,0,0,-757,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,202,0,0,0,0,0,45721.78056,NULL,20.4567,39.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1651.5,21,0,0,-744,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,201,0,0,0,0,0,45721.73889,NULL,13.2345,54.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1649,22,0,0,-751,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,200,0,0,0,0,0,45721.69653,NULL,5.6789,17.9012,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1716,23,0,0,-766,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,199,0,0,0,0,0,45721.65486,NULL,31.2345,42.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1645,25,0,0,-744,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,198,0,0,0,0,0,45721.61319,NULL,16.6789,32.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1655.5,27,0,0,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,197,0,0,0,0,0,45721.57153,NULL,8.8901,24.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1627,28,0,1.3,-761,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,196,0,0,0,0,0,45721.52917,NULL,34.6789,48.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1658,28,0,0,-747,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,195,0,0,0,0,0,45721.4875,NULL,23.1234,37.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1665.5,27,0,0,-754,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,194,0,0,0,0,0,45721.44583,NULL,12.9012,51.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1652,25,0,0,-797,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,193,0,0,0,0,0,45721.40417,NULL,4.5678,58.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1640,23,0,0,-782,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,192,0,0,0,0,0,45721.36597,NULL,31.9012,27.9012,DATA_MESSAGE
